Id,Weekly_Sales
23_55_2013-02-22,6309.018203153492
23_55_2013-03-01,6319.798843265371
23_55_2013-03-08,6330.591757453163
23_55_2013-03-15,6341.396952700095
23_55_2013-03-22,6352.2144359893955
23_55_2013-03-29,6363.04421430428
23_55_2013-04-05,6373.886294627976
23_55_2013-04-12,6384.740683943707
23_55_2013-04-19,6395.607389234701
23_55_2013-04-26,6406.486417484174
23_55_2013-05-03,6428.281470791467
23_55_2013-05-10,6450.125899731372
23_55_2013-05-17,6461.066647521618
23_55_2013-05-24,6472.019760169685
23_55_2013-05-31,6493.963107972193
23_55_2013-06-07,6515.955999004681
23_55_2013-06-14,6549.038351316053
23_55_2013-06-21,6560.0906342227745
23_55_2013-06-28,6582.232490139958
23_55_2013-07-05,6615.538604023434
23_55_2013-07-12,6626.66555791954
23_55_2013-07-19,6648.956881513522
23_55_2013-07-26,6660.121265177841
23_56_2012-11-02,6671.298139398016
23_56_2012-11-09,6749.8865810938605
23_56_2012-11-16,6795.070129708103
23_56_2012-11-23,6806.397435289944
23_56_2012-11-30,6829.089797450133
23_56_2012-12-07,6886.041242880645
23_56_2012-12-14,6897.469394694833
23_56_2012-12-21,6908.910183712567
23_56_2012-12-28,6920.363616917074
23_56_2013-01-04,6931.829701291583
23_56_2013-01-11,6954.799851483477
23_56_2013-01-18,6977.820690154049
23_56_2013-01-25,7012.447111263829
23_56_2013-02-01,7024.014656394364
23_56_2013-02-08,7035.594915543912
23_56_2013-02-15,7047.187895695691
23_56_2013-02-22,7070.412046938845
23_56_2013-03-01,7082.043231996672
23_56_2013-03-08,7093.687165989624
23_56_2013-03-15,7105.343855900929
23_56_2013-03-22,7117.013308713815
23_56_2013-03-29,7061.635544628725
23_56_2013-04-05,7073.25710513806
23_56_2013-04-12,7084.891409308142
23_56_2013-04-19,7096.538464122198
23_56_2013-04-26,7108.198276563453
23_56_2013-05-03,7119.870853615134
23_56_2013-05-10,7131.556202260458
23_56_2013-05-17,7143.254329482651
23_56_2013-05-24,7154.965242264941
23_56_2013-05-31,7166.688947590545
23_56_2013-06-07,7178.425452442689
23_56_2013-06-14,7190.174763804601
23_56_2013-06-21,7201.9368886594975
23_56_2013-06-28,7213.7118339906065
23_56_2013-07-05,7237.300214014359
23_56_2013-07-12,7249.113662673445
23_56_2013-07-19,7260.939959741639
23_56_2013-07-26,7272.779112202167
23_58_2012-11-02,7284.631127038245
23_58_2012-11-09,7296.496011233101
23_58_2012-11-16,7308.373771769962
23_58_2012-11-23,7320.264415632046
23_58_2012-11-30,7332.167949802577
23_58_2012-12-07,7344.084381264786
23_58_2012-12-14,7356.013717001887
23_58_2012-12-21,7367.955963997108
23_58_2012-12-28,7379.9111292336775
23_58_2013-01-04,7391.87921969481
23_58_2013-01-11,7403.860242363733
23_58_2013-01-18,7415.854204223676
23_58_2013-01-25,7427.861112257853
23_58_2013-02-01,7439.8809734494935
23_58_2013-02-08,7451.913794781819
23_58_2013-02-15,7463.959583238059
23_58_2013-02-22,7476.018345801428
23_58_2013-03-01,7500.174821182466
23_58_2013-03-08,7524.383276790718
23_58_2013-03-15,7536.507014638114
23_58_2013-03-22,7548.643768491982
23_58_2013-03-29,7572.956352152045
23_58_2013-04-05,7597.321083636691
23_58_2013-04-12,7633.96608024118
23_58_2013-04-19,7646.207213542907
23_58_2013-04-26,7670.728723696058
23_58_2013-05-03,7695.302605136954
23_58_2013-05-10,7707.609202548365
23_58_2013-05-17,7719.928913731383
23_58_2013-05-24,7744.607705345141
23_58_2013-05-31,7756.966799742325
23_58_2013-06-07,7769.339035844015
23_58_2013-06-14,7856.313242872686
23_58_2013-06-21,7906.3029826617185
23_58_2013-06-28,7918.8334639088835
23_58_2013-07-05,7943.934130845674
23_58_2013-07-12,8006.917733319082
23_58_2013-07-19,8019.554269987796
23_58_2013-07-26,8032.204095008712
23_59_2012-11-02,8044.867215365051
23_59_2012-11-09,8057.543638040042
23_59_2012-11-16,8082.936418278856
23_59_2012-11-23,8108.382491590948
23_59_2012-11-30,8146.6516482778925
23_59_2012-12-07,8159.434740898116
23_59_2012-12-14,8172.231198686004
23_59_2012-12-21,8185.041028624773
23_59_2012-12-28,8210.700832887862
23_59_2013-01-04,8223.550821178633
23_59_2013-01-11,8236.414209553179
23_59_2013-01-18,8249.291004994728
23_59_2013-01-25,7108.134486588839
23_59_2013-02-01,7119.806993825274
23_59_2013-02-08,7131.492272617175
23_59_2013-02-15,7143.190329947759
23_59_2013-02-22,7154.901172800252
23_59_2013-03-01,7166.624808157882
23_59_2013-03-08,7178.361243003865
23_59_2013-03-15,7190.110484321429
23_59_2013-03-22,7201.872539093801
23_59_2013-03-29,7213.647414304196
23_59_2013-04-05,7225.435116935843
23_59_2013-04-12,7237.23565397197
23_59_2013-04-19,7249.049032395793
23_59_2013-04-26,7260.875259190538
23_59_2013-05-03,7284.566285825695
23_59_2013-05-10,7296.43109963255
23_59_2013-05-17,7308.308789743223
23_59_2013-05-24,7320.199363140942
23_59_2013-05-31,7332.102826808922
23_59_2013-06-07,7344.0191877303905
23_59_2013-06-14,7355.948452888576
23_59_2013-06-21,7367.8906292666925
23_59_2013-06-28,7379.8457238479705
23_59_2013-07-05,7391.813743615635
23_59_2013-07-12,7403.794695552903
23_59_2013-07-19,7415.788586643002
23_59_2013-07-26,7427.79542386916
23_60_2012-11-02,7439.815214214593
23_60_2012-11-09,7451.847964662527
23_60_2012-11-16,7463.893682196188
23_60_2012-11-23,7475.952373798801
23_60_2012-11-30,7488.024046453585
23_60_2012-12-07,7500.108707143765
23_60_2012-12-14,7512.20636285257
23_60_2012-12-21,7524.317020563216
23_60_2012-12-28,7548.5773699229385
23_60_2013-01-04,7572.889811088719
23_60_2013-01-11,7585.065583556947
23_60_2013-01-18,7597.254399926357
23_60_2013-01-25,7621.6711923016355
23_60_2013-02-01,7646.140244080341
23_60_2013-02-08,7682.941930336252
23_60_2013-02-15,7695.235349311209
23_60_2013-02-22,7719.861514494951
23_60_2013-03-01,7744.540162545281
23_60_2013-03-08,7756.899185103476
23_60_2013-03-15,7769.271349327989
23_60_2013-03-22,7794.055130708869
23_60_2013-03-29,7806.466761831679
23_60_2013-04-05,7818.891562553707
23_60_2013-04-12,7906.234502976652
23_60_2013-04-19,7956.435561246052
23_60_2013-04-26,7969.018941850087
23_60_2013-05-03,7994.2254911847485
23_60_2013-05-10,8057.474287810275
23_60_2013-05-17,8070.163946993546
23_60_2013-05-24,8082.866922423729
23_60_2013-05-31,8095.583221084047
23_60_2013-06-07,8108.312849957728
23_60_2013-06-14,8133.812126278052
23_60_2013-06-21,8159.3648072505
23_60_2013-06-28,8197.794084638308
23_60_2013-07-05,8210.630606614908
23_60_2013-07-12,8223.480521653884
23_60_2013-07-19,8236.343836738452
23_60_2013-07-26,8249.220558851839
23_67_2012-11-02,8262.11069497727
23_67_2012-11-09,8275.014252097972
23_67_2012-11-16,8287.931237197161
23_67_2012-11-23,8300.861657258063
23_67_2012-11-30,6996.373117978194
23_67_2012-12-07,7007.922984385487
23_67_2012-12-14,7019.485555095303
23_67_2012-12-21,7031.0608370908685
23_67_2012-12-28,7042.6488373554
23_67_2013-01-04,7054.249562872126
23_67_2013-01-11,7065.863020624273
23_67_2013-01-18,7077.489217595057
23_67_2013-01-25,7089.1281607677065
23_67_2013-02-01,7100.779857125448
23_67_2013-02-08,7112.444313651498
23_67_2013-02-15,7124.121537329084
23_67_2013-02-22,7135.81153514143
23_67_2013-03-01,7147.514314071763
23_67_2013-03-08,7170.958243219266
23_67_2013-03-15,7182.699407402891
23_67_2013-03-22,7194.453380637391
23_67_2013-03-29,7206.220169905992
23_67_2013-04-05,7217.999782191924
23_67_2013-04-12,7229.7922244784
23_67_2013-04-19,7241.5975037486505
23_67_2013-04-26,7253.415626985901
23_67_2013-05-03,7265.246601173368
23_67_2013-05-10,7277.090433294279
23_67_2013-05-17,7288.947130331862
23_67_2013-05-24,7300.816699269333
23_67_2013-05-31,7312.699147089919
23_67_2013-06-07,7324.594480776845
23_67_2013-06-14,7336.502707313337
23_67_2013-06-21,7348.423833682611
23_67_2013-06-28,7360.357866867896
23_67_2013-07-05,7372.304813852418
23_67_2013-07-12,7384.264681619394
23_67_2013-07-19,7396.237477152051
23_67_2013-07-26,7408.223207433618
23_71_2012-11-02,7432.233500176352
23_71_2012-11-09,7456.295615713395
23_71_2012-11-16,7468.346124487838
23_71_2012-11-23,7480.409609910528
23_71_2012-11-30,7504.575538633549
23_71_2012-12-07,7528.793457748244
23_71_2012-12-14,7540.921931160526
23_71_2012-12-21,7565.217940611086
23_71_2012-12-28,7577.385490615808
23_71_2013-01-04,7601.75971610026
23_71_2013-01-11,7626.186155439542
23_71_2013-01-18,7638.418972762804
23_71_2013-01-25,7650.664864499448
23_71_2013-02-01,7675.195899145763
23_71_2013-02-08,7687.481056021888
23_71_2013-02-15,7699.779315244283
23_71_2013-02-22,7786.234582087519
23_71_2013-03-01,7835.926918746708
23_71_2013-03-08,7848.382950815841
23_71_2013-03-15,7873.334601321875
23_71_2013-03-22,7935.944973949404
23_71_2013-03-29,7948.506746574258
23_71_2013-04-05,7961.081768193088
23_71_2013-04-12,7973.670045789109
23_71_2013-04-19,7986.27158634555
23_71_2013-04-26,8011.514484272588
23_71_2013-05-03,8036.810517839983
23_71_2013-05-10,8074.854319723174
23_71_2013-05-17,8087.562215359027
23_71_2013-05-24,8100.283436804308
23_71_2013-05-31,8113.017991042246
23_71_2013-06-07,8125.765885056067
23_71_2013-06-14,8138.5271258289895
23_71_2013-06-21,8151.301720344238
23_71_2013-06-28,8164.089675585043
23_71_2013-07-05,8176.890998534618
23_71_2013-07-12,6987.179259119212
23_71_2013-07-19,6998.7190077207
23_71_2013-07-26,7010.271455060465
23_72_2012-11-02,7021.836608121735
23_72_2012-11-09,7033.414473887737
23_72_2012-11-16,7045.005059341687
23_72_2012-11-23,7056.608371466813
23_72_2012-11-30,7068.224417246342
23_72_2012-12-07,7079.853203663491
23_72_2012-12-14,7091.494737701486
23_72_2012-12-21,7103.149026343556
23_72_2012-12-28,7114.816076572916
23_72_2013-01-04,7126.495895372795
23_72_2013-01-11,7138.188489726414
23_72_2013-01-18,7161.612033027779
23_72_2013-01-25,7173.342995941966
23_72_2013-02-01,7185.086762342794
23_72_2013-02-08,7196.8433392134775
23_72_2013-02-15,7208.612733537246
23_72_2013-02-22,7220.394952297325
23_72_2013-03-01,7232.190002476933
23_72_2013-03-08,7243.9978910592945
23_72_2013-03-15,7255.818625027639
23_72_2013-03-22,7267.652211365184
23_72_2013-03-29,7279.498657055153
23_72_2013-04-05,7291.3579690807765
23_72_2013-04-12,7303.23015442527
23_72_2013-04-19,7315.11522007186
23_72_2013-04-26,7327.013173003772
23_72_2013-05-03,7338.924020204232
23_72_2013-05-10,7350.8477686564565
23_72_2013-05-17,7362.784425343673
23_72_2013-05-24,7374.73399724911
23_72_2013-05-31,7386.696491355982
23_72_2013-06-07,7398.671914647518
23_72_2013-06-14,7422.661576717478
23_72_2013-06-21,7446.703039324776
23_72_2013-06-28,7458.743213287984
23_72_2013-07-05,7470.7963583351975
23_72_2013-07-12,7494.941589614539
23_72_2013-07-19,7519.138789028584
23_72_2013-07-26,7531.256894244185
23_74_2012-11-02,7555.532150608645
23_74_2012-11-09,7567.68931572396
23_74_2012-11-16,7592.042754736863
23_74_2012-11-23,7628.670789960278
23_74_2012-11-30,7640.906263422063
23_74_2012-12-07,7665.41644482593
23_74_2012-12-14,7677.691166734465
23_74_2012-12-21,7689.978985425037
23_74_2012-12-28,7776.361012746711
23_74_2013-01-04,7826.011375837401
23_74_2013-01-11,7838.456900603805
23_74_2013-01-18,7863.387519811662
23_74_2013-01-25,7925.945216819508
23_74_2013-02-01,7938.496437627699
23_74_2013-02-08,7951.060901865621
23_74_2013-02-15,7963.638616516502
23_74_2013-02-22,7976.229588563556
23_74_2013-03-01,8001.451332779095
23_74_2013-03-08,8026.7261903780245
23_74_2013-03-15,8064.738186576704
23_74_2013-03-22,8077.435469189232
23_74_2013-03-29,8090.146072046956
23_74_2013-04-05,8102.870002133089
23_74_2013-04-12,8115.607266430861
23_74_2013-04-19,8128.357871923499
23_74_2013-04-26,8141.121825594219
23_74_2013-05-03,8153.899134426249
23_74_2013-05-10,6925.1076621437915
23_74_2013-05-17,6936.57898462455
23_74_2013-05-24,6948.0629681487435
23_74_2013-05-31,6959.5596196996
23_74_2013-06-07,6971.068946260336
23_74_2013-06-14,6982.590954814179
23_74_2013-06-21,6994.125652344355
23_74_2013-06-28,7005.6730458340835
23_74_2013-07-05,7017.233142266588
23_74_2013-07-12,7028.805948625099
23_74_2013-07-19,7040.391471892831
23_74_2013-07-26,7051.989719053012
23_79_2012-11-02,7063.600697088869
23_79_2012-11-09,7075.22441298362
23_79_2012-11-16,7098.510086282704
23_79_2012-11-23,7110.172057653489
23_79_2012-11-30,7121.846794816062
23_79_2012-12-07,7133.53430475365
23_79_2012-12-14,7145.23459444948
23_79_2012-12-21,7156.947670886769
23_79_2012-12-28,7168.673541048744
23_79_2013-01-04,7180.412211918632
23_79_2013-01-11,7192.1636904796505
23_79_2013-01-18,7203.927983715025
23_79_2013-01-25,7215.705098607986
23_79_2013-02-01,7227.495042141746
23_79_2013-02-08,7239.297821299536
23_79_2013-02-15,7251.113443064581
23_79_2013-02-22,7262.941914420097
23_79_2013-03-01,7274.783242349314
23_79_2013-03-08,7286.637433835457
23_79_2013-03-15,7298.504495861744
23_79_2013-03-22,7310.384435411401
23_79_2013-03-29,7322.277259467652
23_79_2013-04-05,7334.182975013725
23_79_2013-04-12,7358.0331085082125
23_79_2013-04-19,7381.93489176066
23_79_2013-04-26,7393.905169504174
23_79_2013-05-03,7405.888380636854
23_79_2013-05-10,7429.893631002579
23_79_2013-05-17,7453.950698723635
23_79_2013-05-24,7490.133580052865
23_79_2013-05-31,7502.220509694876
23_79_2013-06-07,7526.433364676645
23_79_2013-06-14,7562.850241142015
23_79_2013-06-21,7575.015252961422
23_79_2013-06-28,7599.384397996014
23_79_2013-07-05,7611.58854517764
23_79_2013-07-12,7623.8057514464535
23_79_2013-07-19,7709.692436360185
23_79_2013-07-26,7759.058917359743
23_80_2012-11-02,7771.433377366249
23_80_2012-11-09,7796.221753969777
23_80_2012-11-16,7858.423184806999
23_80_2012-11-23,7870.9030392965315
23_80_2012-11-30,7883.396099520953
23_80_2012-12-07,7895.902372463479
23_80_2012-12-14,7908.421865107337
23_80_2012-12-21,7933.500537431949
23_80_2012-12-28,7958.632172360575
23_80_2013-01-04,7996.429051842452
23_80_2013-01-11,8009.0545534930225
23_80_2013-01-18,8021.693337693938
23_80_2013-01-25,8034.345411428423
23_80_2013-02-01,8047.010781679705
23_80_2013-02-08,8059.689455431
23_80_2013-02-15,8072.381439665536
23_80_2013-02-22,8085.08674136654
23_80_2013-03-01,6988.8693549208365
23_80_2013-03-08,7000.4109637990005
23_80_2013-03-15,7011.965272438683
23_80_2013-03-22,7023.5322878231
23_80_2013-03-29,7035.11201693548
23_80_2013-04-05,7046.704466759049
23_80_2013-04-12,7058.309644277023
23_80_2013-04-19,7069.92755647263
23_80_2013-04-26,7081.558210329095
23_80_2013-05-03,7093.201612829645
23_80_2013-05-10,7104.857770957494
23_80_2013-05-17,7116.526691695872
23_80_2013-05-24,7128.208382028005
23_80_2013-05-31,7139.902848937109
23_80_2013-06-07,7163.330140419144
23_80_2013-06-14,7175.062978958517
23_80_2013-06-21,7186.808622007761
23_80_2013-06-28,7198.567076550103
23_80_2013-07-05,7210.338349568758
23_80_2013-07-12,7222.122448046955
23_80_2013-07-19,7233.91937896792
23_80_2013-07-26,7245.7291493148705
23_81_2012-11-02,7257.551766071034
23_81_2012-11-09,7269.387236219637
23_81_2012-11-16,7281.235566743896
23_81_2012-11-23,7293.096764627039
23_81_2012-11-30,7304.970836852289
23_81_2012-12-07,7316.857790402874
23_81_2012-12-14,7328.757632262011
23_81_2012-12-21,7340.6703694129255
23_81_2012-12-28,7352.596008838846
23_81_2013-01-04,7364.5345575229885
23_81_2013-01-11,7376.486022448581
23_81_2013-01-18,7388.450410598851
23_81_2013-01-25,7400.427728957014
23_81_2013-02-01,7424.421184229928
23_81_2013-02-08,7448.466444133112
23_81_2013-02-15,7460.508518279115
23_81_2013-02-22,7472.563564532363
23_81_2013-03-01,7496.7126012934605
23_81_2013-03-08,7520.913610282204
23_81_2013-03-15,7557.312693898561
23_81_2013-03-22,7569.471768405771
23_81_2013-03-29,7593.829029272179
23_81_2013-04-05,7618.238485829381
23_81_2013-04-12,7630.462804950096
23_81_2013-04-19,7642.700193943178
23_81_2013-04-26,7667.214209479354
23_81_2013-05-03,7679.4908499888925
23_81_2013-05-10,7691.780588303696
23_81_2013-05-17,7778.176081645577
23_81_2013-05-24,7827.834162116095
23_81_2013-05-31,7840.2816187855415
23_81_2013-06-07,7865.216104869183
23_81_2013-06-14,7927.783486973076
23_81_2013-06-21,7940.336647870184
23_81_2013-06-28,7952.903053220251
23_81_2013-07-05,7965.482710006506
23_81_2013-07-12,7978.075625212176
23_81_2013-07-19,8003.3012588146385
23_81_2013-07-26,8028.580009893434
23_82_2012-11-02,8066.597853986159
23_82_2012-11-09,8079.29708794317
23_82_2012-11-16,8092.009643168604
23_82_2012-11-23,8104.7355266456925
23_82_2012-11-30,8117.474745357648
23_82_2012-12-07,8130.2273062877
23_82_2012-12-14,8142.993216419076
23_82_2012-12-21,8155.77248273499
23_82_2012-12-28,8168.565112218672
23_82_2013-01-04,6919.505014580075
23_82_2013-01-11,6930.970150806535
23_82_2013-01-18,6942.447944662988
23_82_2013-01-25,6953.938403132663
23_82_2013-02-01,6965.441533198774
23_82_2013-02-08,6976.957341844549
23_82_2013-02-15,6988.485836053216
23_82_2013-02-22,7000.027022807992
23_82_2013-03-01,7011.580909092102
23_82_2013-03-08,7023.147501888776
23_82_2013-03-15,7034.726808181229
23_82_2013-03-22,7046.318834952688
23_82_2013-03-29,7057.923589186382
23_82_2013-04-05,7069.541077865526
23_82_2013-04-12,7092.814286493075
23_82_2013-04-19,7104.470020407923
23_82_2013-04-26,7127.81978235589
23_82_2013-05-03,7139.51382435546
23_82_2013-05-10,7151.220649683046
23_82_2013-05-17,7162.940265321876
23_82_2013-05-24,7174.672678255177
23_82_2013-05-31,7186.417895466166
23_82_2013-06-07,7198.175923938068
23_82_2013-06-14,7209.9467706541145
23_82_2013-06-21,7221.730442597518
23_82_2013-06-28,7233.526946751508
23_82_2013-07-05,7245.336290099312
23_82_2013-07-12,7257.158479624145
23_82_2013-07-19,7268.993522309235
23_82_2013-07-26,7280.841425137805
23_83_2012-11-02,7292.702195093085
23_83_2012-11-09,7304.5758391582885
23_83_2012-11-16,7316.462364316644
23_83_2012-11-23,7328.361777551379
23_83_2012-11-30,7352.199296182864
23_83_2012-12-07,7376.088450918539
23_83_2012-12-14,7388.052409283504
23_83_2012-12-21,7400.029297624191
23_83_2012-12-28,7424.021892165606
23_83_2013-01-04,7448.06629040858
23_83_2013-01-11,7484.230141919872
23_83_2013-01-18,7496.3107214623515
23_83_2013-01-25,7520.510866004733
23_83_2013-02-01,7556.908651210201
23_83_2013-02-08,7569.067292449424
23_83_2013-02-15,7593.423686083318
23_83_2013-02-22,7605.621452444432
23_83_2013-03-01,7617.832274479291
23_83_2013-03-08,7703.674174178956
23_83_2013-03-15,7753.014988531886
23_83_2013-03-22,7765.38302334313
23_83_2013-03-29,7790.158539315805
23_83_2013-04-05,7852.327758840655
23_83_2013-04-12,7864.801160827386
23_83_2013-04-19,7877.287765135564
23_83_2013-04-26,7889.787578748404
23_83_2013-05-03,7902.300608649133
23_83_2013-05-10,7927.366345247161
23_83_2013-05-17,7952.485030795434
23_83_2013-05-24,7990.262460605963
23_83_2013-05-31,8002.881472205866
23_83_2013-06-07,8015.513762942672
23_83_2013-06-14,8028.1593397996085
23_83_2013-06-21,8040.818209759893
23_83_2013-06-28,8053.490379806751
23_83_2013-07-05,8066.175856923407
23_83_2013-07-12,8078.8746480930895
23_83_2013-07-19,8091.586760299014
23_83_2013-07-26,6858.062921687826
23_85_2012-11-02,6869.460105632637
23_85_2012-11-09,6880.86990965204
23_85_2012-11-16,6892.292340729264
23_85_2012-11-23,6903.727405847536
23_85_2012-11-30,6915.175111990071
23_85_2012-12-07,6926.635466140097
23_85_2012-12-14,6938.108475280838
23_85_2012-12-21,6949.594146395522
23_85_2012-12-28,6961.092486467364
23_85_2013-01-04,6972.603502479593
23_85_2013-01-11,6984.127201415436
23_85_2013-01-18,6995.663590258107
23_85_2013-01-25,7007.212675990836
23_85_2013-02-01,7030.348966059365
23_85_2013-02-08,7041.936184361608
23_85_2013-02-15,7053.536127486807
23_85_2013-02-22,7065.148802418178
23_85_2013-03-01,7076.774216138949
23_85_2013-03-08,7088.412375632342
23_85_2013-03-15,7100.063287881587
23_85_2013-03-22,7111.726959869898
23_85_2013-03-29,7123.403398580504
23_85_2013-04-05,7135.09261099663
23_85_2013-04-12,7146.794604101496
23_85_2013-04-19,7158.509384878326
23_85_2013-04-26,7170.236960310351
23_85_2013-05-03,7181.977337380783
23_85_2013-05-10,7193.7305230728525
23_85_2013-05-17,7205.496524369786
23_85_2013-05-24,7217.2753482548
23_85_2013-05-31,7229.067001711121
23_85_2013-06-07,7240.871491721973
23_85_2013-06-14,7252.688825270585
23_85_2013-06-21,7264.519009340172
23_85_2013-06-28,7288.217956975181
23_85_2013-07-05,7311.968390492784
23_85_2013-07-12,7323.862931915625
23_85_2013-07-19,7335.770365758783
23_85_2013-07-26,7359.62393863896
23_87_2012-11-02,7383.529164999101
23_87_2012-11-09,7419.4839770206745
23_87_2012-11-16,7431.494801622458
23_87_2012-11-23,7455.5553236172445
23_87_2012-11-30,7479.667722555162
23_87_2012-12-07,7491.743393335852
23_87_2012-12-14,7503.832054301994
23_87_2012-12-21,7528.048374723535
23_87_2012-12-28,7540.176048145378
23_87_2013-01-04,7552.316739685573
23_87_2013-01-11,7637.66667437145
23_87_2013-01-18,7686.725539640625
23_87_2013-01-25,7699.022993292439
23_87_2013-02-01,7723.657234280065
23_87_2013-02-08,7785.472609122846
23_87_2013-02-15,7797.875129506976
23_87_2013-02-22,7810.290814657149
23_87_2013-03-01,7822.719671556595
23_87_2013-03-08,7835.161707188529
23_87_2013-03-15,7860.085342582774
23_87_2013-03-22,7885.061776705678
23_87_2013-03-29,7922.6255477126815
23_87_2013-04-05,7935.173264600615
23_87_2013-04-12,7947.734223070059
23_87_2013-04-19,7960.308430104229
23_87_2013-04-26,7972.895892686353
23_87_2013-05-03,7985.496617799659
23_87_2013-05-10,7998.110612427363
23_87_2013-05-17,8010.737883552691
23_87_2013-05-24,8023.3784381588675
23_87_2013-05-31,6955.78215231911
23_87_2013-06-07,6967.287315008602
23_87_2013-06-14,6978.80515739756
23_87_2013-06-21,6990.335686469212
23_87_2013-06-28,7001.878909206786
23_87_2013-07-05,7013.434832593497
23_87_2013-07-12,7025.003463612573
23_87_2013-07-19,7036.5848092472415
23_87_2013-07-26,7048.178876480719
23_90_2012-11-02,7059.785672296232
23_90_2012-11-09,7071.405203677009
23_90_2012-11-16,7083.037477606265
23_90_2012-11-23,7094.682501067229
23_90_2012-11-30,7106.340281043128
23_90_2012-12-07,7129.694138472605
23_90_2012-12-14,7141.390229892635
23_90_2012-12-21,7164.8207730594
23_90_2012-12-28,7176.555238772578
23_90_2013-01-04,7188.302509883258
23_90_2013-01-11,7200.062593374653
23_90_2013-01-18,7211.835496229994
23_90_2013-01-25,7223.6212254325055
23_90_2013-02-01,7235.419787965406
23_90_2013-02-08,7247.231190811921
23_90_2013-02-15,7259.05544095528
23_90_2013-02-22,7270.892545378697
23_90_2013-03-01,7282.742511065401
23_90_2013-03-08,7294.605344998619
23_90_2013-03-15,7306.481054161568
23_90_2013-03-22,7318.369645537474
23_90_2013-03-29,7330.271126109561
23_90_2013-04-05,7342.185502861057
23_90_2013-04-12,7354.112782775179
23_90_2013-04-19,7366.052972835153
23_90_2013-04-26,7389.972111325557
23_90_2013-05-03,7413.942974198056
23_90_2013-05-10,7425.947819735648
23_90_2013-05-17,7437.965617318435
23_90_2013-05-24,7462.040096552492
23_90_2013-05-31,7486.166467766009
23_90_2013-06-07,7522.453444254197
23_90_2013-06-14,7534.575109594601
23_90_2013-06-21,7558.857491941247
23_90_2013-06-28,7595.378799374195
23_90_2013-07-05,7607.578658828203
23_90_2013-07-12,7632.017555100085
23_90_2013-07-19,7644.256605884415
23_90_2013-07-26,7656.508734411962
23_91_2012-11-02,7742.6403975057965
23_91_2012-11-09,7792.147276469598
23_91_2012-11-16,7804.556882607258
23_91_2012-11-23,7829.415607441181
23_91_2012-11-30,7891.793235335013
23_91_2012-12-07,7904.30838520397
23_91_2012-12-14,7916.836759463847
23_91_2012-12-21,7929.37836509787
23_91_2012-12-28,7941.933209089258
23_91_2013-01-04,7967.08264007703
23_91_2013-01-11,7992.28510829295
23_91_2013-01-18,8030.188377626035
23_91_2013-01-25,8042.849379872409
23_91_2013-02-01,8055.523683325168
23_91_2013-02-08,8068.2112949675275
23_91_2013-02-15,8080.912221782714
23_91_2013-02-22,8093.626470753956
23_91_2013-03-01,8106.354048864469
23_91_2013-03-08,8119.094963097481
23_91_2013-03-15,8131.849220436219
23_91_2013-03-22,6952.42050381413
23_91_2013-03-29,6963.9219603520205
23_91_2013-04-05,6975.43609454753
23_91_2013-04-12,6986.962913383875
23_91_2013-04-19,6998.502423844285
23_91_2013-04-26,7010.05463291198
23_91_2013-05-03,7021.61954757019
23_91_2013-05-10,7033.197174802131
23_91_2013-05-17,7044.787521591029
23_91_2013-05-24,7056.3905949201135
23_91_2013-05-31,7068.006401772599
23_91_2013-06-07,7079.634949131714
23_91_2013-06-14,7091.276243980686
23_91_2013-06-21,7102.93029330273
23_91_2013-06-28,7126.276683298947
23_91_2013-07-05,7137.969037939564
23_91_2013-07-12,7161.392101421935
23_91_2013-07-19,7173.12282423014
23_91_2013-07-26,7184.866350393985
23_92_2012-11-02,7196.622686896696
23_92_2012-11-09,7208.391840721501
23_92_2012-11-16,7220.173818851615
23_92_2012-11-23,7231.968628270266
23_92_2012-11-30,7243.776275960683
23_92_2012-12-07,7255.596768906081
23_92_2012-12-14,7267.430114089687
23_92_2012-12-21,7279.276318494729
23_92_2012-12-28,7291.135389104423
23_92_2013-01-04,7303.007332901997
23_92_2013-01-11,7314.892156870674
23_92_2013-01-18,7326.7898679936825
23_92_2013-01-25,7338.700473254237
23_92_2013-02-01,7350.623979635567
23_92_2013-02-08,7362.560394120898
23_92_2013-02-15,7386.4719753364425
23_92_2013-02-22,7410.435272766668
23_92_2013-03-01,7422.436332520343
23_92_2013-03-08,7434.450342277361
23_92_2013-03-15,7458.517239734307
23_92_2013-03-22,7482.636021003302
23_92_2013-03-29,7518.911597260795
23_92_2013-04-05,7531.0294584405865
23_92_2013-04-12,7555.304226340459
23_92_2013-04-19,7591.814096789333
23_92_2013-04-26,7604.010139831603
23_92_2013-05-03,7628.441397154459
23_92_2013-05-10,7640.676625401488
23_92_2013-05-17,7652.924929349885
23_92_2013-05-24,7739.029763217741
23_92_2013-05-31,7788.521266274477
23_92_2013-06-07,7800.927023330729
23_92_2013-06-14,7825.7780438762875
23_92_2013-06-21,7888.13637531674
23_92_2013-06-28,7900.647659769463
23_92_2013-07-05,7913.1721665712475
23_92_2013-07-12,7925.70990270532
23_92_2013-07-19,7938.260875154905
23_92_2013-07-26,7963.402556933513
23_93_2012-11-02,7988.597267772854
23_93_2012-11-09,8026.488885727156
23_93_2012-11-16,8039.146000096895
23_93_2012-11-23,8051.816413631159
23_93_2012-11-30,8064.500133313178
23_93_2012-12-07,8077.197166126165
23_93_2012-12-14,8089.9075190533495
